,Case,Columns,Vectorizer,k,Direction,Exact,Recall,Precision,Time
1047,D3,1,bert,1,i2q,approx,0.08884859474161379,0.03224744981901941,0.03904891014099121
1048,D3,1,bert,5,q2i,exact,0.12783318223028106,0.020827178729689807,0.02857685089111328
1049,D3,1,bert,5,i2q,exact,0.14959202175883954,0.01085883514313919,0.03849005699157715
1050,D3,1,bert,5,q2i,approx,0.12239347234814144,0.019940915805022157,0.06348252296447754
1051,D3,1,bert,5,i2q,approx,0.15049864007252947,0.010924646265218822,0.04358863830566406
1052,D3,1,bert,10,q2i,exact,0.15503173164097914,0.012629246676514033,0.03422379493713379
1053,D3,1,bert,10,i2q,exact,0.1813236627379873,0.006581112207963146,0.051052093505859375
1054,D3,1,bert,10,q2i,approx,0.14596554850407978,0.01189069423929099,0.06289076805114746
1055,D3,1,bert,10,i2q,approx,0.18223028105167724,0.006614017769002962,0.04702591896057129
1056,D3,1,distilbert,1,q2i,exact,0.12058023572076156,0.0982274741506647,0.025171756744384766
1057,D3,1,distilbert,1,i2q,exact,0.15049864007252947,0.05462323132609411,0.027977705001831055
1058,D3,1,distilbert,1,q2i,approx,0.11967361740707162,0.09748892171344166,0.05794882774353027
1059,D3,1,distilbert,1,i2q,approx,0.14959202175883954,0.054294175715695954,0.03989815711975098
1060,D3,1,distilbert,5,q2i,exact,0.21214868540344514,0.034564254062038405,0.027097702026367188
1061,D3,1,distilbert,5,i2q,exact,0.2357207615593835,0.017110891740704178,0.037648916244506836
1062,D3,1,distilbert,5,q2i,approx,0.21033544877606528,0.03426883308714919,0.05977582931518555
1063,D3,1,distilbert,5,i2q,approx,0.2357207615593835,0.017110891740704178,0.04138445854187012
1064,D3,1,distilbert,10,q2i,exact,0.2556663644605621,0.020827178729689807,0.03539562225341797
1065,D3,1,distilbert,10,i2q,exact,0.2783318223028105,0.010102007239223429,0.0538482666015625
1066,D3,1,distilbert,10,q2i,approx,0.25385312783318226,0.0206794682422452,0.062232017517089844
1067,D3,1,distilbert,10,i2q,approx,0.2783318223028105,0.010102007239223429,0.047174692153930664
1068,D3,1,roberta,1,q2i,exact,0.08612873980054397,0.07016248153618906,0.026221513748168945
1069,D3,1,roberta,1,i2q,exact,0.09519492293744333,0.034550839091806514,0.030497312545776367
1070,D3,1,roberta,1,q2i,approx,0.08250226654578423,0.0672082717872969,0.0581204891204834
1071,D3,1,roberta,1,i2q,approx,0.08794197642792384,0.031918394208621255,0.038887977600097656
1072,D3,1,roberta,5,q2i,exact,0.13236627379873073,0.02156573116691285,0.027016162872314453
1073,D3,1,roberta,5,i2q,exact,0.14596554850407978,0.010595590654820665,0.03868699073791504
1074,D3,1,roberta,5,q2i,approx,0.12601994560290117,0.02053175775480059,0.05925750732421875
1075,D3,1,roberta,5,i2q,approx,0.13508612873980055,0.009805857189865087,0.04132699966430664
1076,D3,1,roberta,10,q2i,exact,0.1514052583862194,0.012333825701624815,0.03585052490234375
1077,D3,1,roberta,10,i2q,exact,0.16409791477787852,0.005955906548206647,0.05410146713256836
1078,D3,1,roberta,10,q2i,approx,0.14233907524932005,0.011595273264401773,0.06124544143676758
1079,D3,1,roberta,10,i2q,approx,0.15321849501359927,0.005561039815728858,0.0439305305480957
1080,D3,1,xlnet,1,q2i,exact,0.010879419764279238,0.008862629246676515,0.02595376968383789
1081,D3,1,xlnet,1,i2q,exact,0.019945602901178604,0.007239223428759461,0.029294729232788086
1082,D3,1,xlnet,1,q2i,approx,0.010879419764279238,0.008862629246676515,0.05271434783935547
1083,D3,1,xlnet,1,i2q,approx,0.019945602901178604,0.007239223428759461,0.035744667053222656
1084,D3,1,xlnet,5,q2i,exact,0.01813236627379873,0.0029542097488921715,0.02919936180114746
1085,D3,1,xlnet,5,i2q,exact,0.02901178603807797,0.002105955906548207,0.03989148139953613
1086,D3,1,xlnet,5,q2i,approx,0.017225747960108794,0.002806499261447563,0.05557084083557129
1087,D3,1,xlnet,5,i2q,approx,0.027198549410698096,0.0019743336623889436,0.0380096435546875
1088,D3,1,xlnet,10,q2i,exact,0.02357207615593835,0.0019202363367799113,0.03571176528930664
1089,D3,1,xlnet,10,i2q,exact,0.032638259292837715,0.0011846001974333662,0.055289506912231445
1090,D3,1,xlnet,10,q2i,approx,0.022665457842248413,0.001846381093057607,0.05883455276489258
1091,D3,1,xlnet,10,i2q,approx,0.03173164097914778,0.0011516946363935505,0.041182518005371094
1092,D3,1,albert,1,q2i,exact,0.013599274705349048,0.011078286558345642,0.024211645126342773
1093,D3,1,albert,1,i2q,exact,0.014505893019038985,0.0052648897663705166,0.028131723403930664
1094,D3,1,albert,1,q2i,approx,0.013599274705349048,0.011078286558345642,0.05479884147644043
1095,D3,1,albert,1,i2q,approx,0.014505893019038985,0.0052648897663705166,0.03816676139831543
1096,D3,1,albert,5,q2i,exact,0.030825022665457842,0.005022156573116691,0.027562379837036133
1097,D3,1,albert,5,i2q,exact,0.027198549410698096,0.0019743336623889436,0.038271188735961914
1098,D3,1,albert,5,q2i,approx,0.029918404351767906,0.0048744460856720824,0.055531978607177734
1099,D3,1,albert,5,i2q,approx,0.027198549410698096,0.0019743336623889436,0.04077410697937012
1100,D3,1,albert,10,q2i,exact,0.03173164097914778,0.00258493353028065,0.03411245346069336
1101,D3,1,albert,10,i2q,exact,0.03989120580235721,0.0014478446857518921,0.05122184753417969
1102,D3,1,albert,10,q2i,approx,0.030825022665457842,0.0025110782865583456,0.05792522430419922
1103,D3,1,albert,10,i2q,approx,0.04079782411604715,0.0014807502467917078,0.04601573944091797
1104,D3,1,smpnet,1,q2i,exact,0.35176790571169536,0.2865583456425406,0.027528047561645508
1105,D3,1,smpnet,1,i2q,exact,0.3952855847688123,0.14346824613359657,0.029596328735351562
1106,D3,1,smpnet,1,q2i,approx,0.35086128739800543,0.2858197932053176,0.057782649993896484
1107,D3,1,smpnet,1,i2q,approx,0.3943789664551224,0.14313919052319843,0.036740779876708984
1108,D3,1,smpnet,5,q2i,exact,0.557570262919311,0.09084194977843427,0.02660989761352539
1109,D3,1,smpnet,5,i2q,exact,0.5847688123300091,0.04244817374136229,0.03705143928527832
1110,D3,1,smpnet,5,q2i,approx,0.5557570262919311,0.09054652880354505,0.060254573822021484
1111,D3,1,smpnet,5,i2q,approx,0.5838621940163191,0.04238236261928266,0.03951597213745117
1112,D3,1,smpnet,10,q2i,exact,0.6010879419764279,0.04896602658788774,0.03518414497375488
1113,D3,1,smpnet,10,i2q,exact,0.6300997280145059,0.02286936492267193,0.05360984802246094
1114,D3,1,smpnet,10,q2i,approx,0.600181323662738,0.04889217134416544,0.06193137168884277
1115,D3,1,smpnet,10,i2q,approx,0.629193109700816,0.022836459361632117,0.04254007339477539
1116,D3,1,st5,1,q2i,exact,0.3590208522212149,0.29246676514032494,0.024670124053955078
1117,D3,1,st5,1,i2q,exact,0.42067089755213055,0.15268180322474498,0.02819347381591797
1118,D3,1,st5,1,q2i,approx,0.35448776065276516,0.28877400295420974,0.0614018440246582
1119,D3,1,st5,1,i2q,approx,0.4170444242973708,0.15136558078315235,0.03949856758117676
1120,D3,1,st5,5,q2i,exact,0.5557570262919311,0.09054652880354505,0.02745652198791504
1121,D3,1,st5,5,i2q,exact,0.5929283771532184,0.043040473840078974,0.0388338565826416
1122,D3,1,st5,5,q2i,approx,0.5557570262919311,0.09054652880354505,0.06442737579345703
1123,D3,1,st5,5,i2q,approx,0.5893019038984587,0.04277722935176045,0.041269779205322266
1124,D3,1,st5,10,q2i,exact,0.6110607434270172,0.049778434268833084,0.03589510917663574
1125,D3,1,st5,10,i2q,exact,0.6328195829555757,0.02296808160579138,0.05193376541137695
1126,D3,1,st5,10,q2i,approx,0.6083408884859474,0.04955686853766617,0.06777048110961914
1127,D3,1,st5,10,i2q,approx,0.6264732547597461,0.022737742678512668,0.04476451873779297
1128,D3,1,sdistilroberta,1,q2i,exact,0.33907524932003624,0.276218611521418,0.02469921112060547
1129,D3,1,sdistilroberta,1,i2q,exact,0.3952855847688123,0.14346824613359657,0.030110836029052734
1130,D3,1,sdistilroberta,1,q2i,approx,0.3372620126926564,0.27474150664697194,0.05910634994506836
1131,D3,1,sdistilroberta,1,i2q,approx,0.3943789664551224,0.14313919052319843,0.0390167236328125
1132,D3,1,sdistilroberta,5,q2i,exact,0.5203989120580236,0.08478581979320532,0.0277254581451416
1133,D3,1,sdistilroberta,5,i2q,exact,0.5657298277425205,0.04106614017769003,0.03726959228515625
1134,D3,1,sdistilroberta,5,q2i,approx,0.5167724388032638,0.08419497784342689,0.06162858009338379
1135,D3,1,sdistilroberta,5,i2q,approx,0.5648232094288305,0.0410003290556104,0.040726661682128906
1136,D3,1,sdistilroberta,10,q2i,exact,0.5757026291931097,0.04689807976366322,0.03407597541809082
1137,D3,1,sdistilroberta,10,i2q,exact,0.6201269265639165,0.02250740375123396,0.052690744400024414
1138,D3,1,sdistilroberta,10,q2i,approx,0.5729827742520399,0.04667651403249631,0.06264305114746094
1139,D3,1,sdistilroberta,10,i2q,approx,0.6183136899365367,0.022441592629154326,0.0449063777923584
1140,D3,1,sminilm,1,q2i,exact,0.371713508612874,0.30280649926144754,0.01688408851623535
1141,D3,1,sminilm,1,i2q,exact,0.4215775158658205,0.15301085883514315,0.020125389099121094
1142,D3,1,sminilm,1,q2i,approx,0.36899365367180414,0.3005908419497784,0.0355684757232666
1143,D3,1,sminilm,1,i2q,approx,0.4197642792384406,0.15235274761434683,0.02576136589050293
1144,D3,1,sminilm,5,q2i,exact,0.5630099728014506,0.09172821270310191,0.019376516342163086
1145,D3,1,sminilm,5,i2q,exact,0.5911151405258386,0.04290885159591971,0.029669761657714844
1146,D3,1,sminilm,5,q2i,approx,0.5584768812330009,0.09098966026587887,0.03746938705444336
1147,D3,1,sminilm,5,i2q,approx,0.5893019038984587,0.04277722935176045,0.027797460556030273
1148,D3,1,sminilm,10,q2i,exact,0.6019945602901179,0.049039881831610045,0.026248455047607422
1149,D3,1,sminilm,10,i2q,exact,0.6346328195829556,0.02303389272787101,0.04402732849121094
1150,D3,1,sminilm,10,q2i,approx,0.5965548504079783,0.04859675036927622,0.03997159004211426
1151,D3,1,sminilm,10,i2q,approx,0.6337262012692656,0.023000987166831195,0.030364274978637695
1152,D3,2,word2vec,1,q2i,exact,0.28014505893019037,0.22821270310192024,0.015200614929199219
1153,D3,2,word2vec,1,i2q,exact,0.3182230281051677,0.11549851924975321,0.017384052276611328
1154,D3,2,word2vec,1,q2i,approx,0.27379873073436084,0.22304283604135894,0.024264812469482422
1155,D3,2,word2vec,1,i2q,approx,0.30643699002719854,0.11122079631457717,0.01797008514404297
1156,D3,2,word2vec,5,q2i,exact,0.4161378059836809,0.06779911373707533,0.018065690994262695
1157,D3,2,word2vec,5,i2q,exact,0.4768812330009066,0.034616650213886144,0.027144908905029297
1158,D3,2,word2vec,5,q2i,approx,0.40344514959202177,0.06573116691285082,0.0258176326751709
1159,D3,2,word2vec,5,i2q,approx,0.4587488667271079,0.033300427772293514,0.020163774490356445
1160,D3,2,word2vec,10,q2i,exact,0.4551223934723481,0.03707533234859675,0.024079322814941406
1161,D3,2,word2vec,10,i2q,exact,0.5339981867633726,0.019381375452451464,0.042734622955322266
1162,D3,2,word2vec,10,q2i,approx,0.44242973708068906,0.03604135893648449,0.027808427810668945
1163,D3,2,word2vec,10,i2q,approx,0.5104261106074343,0.018525830865416256,0.022361040115356445
1164,D3,2,fasttext,1,q2i,exact,0.3046237533998187,0.2481536189069424,0.015825986862182617
1165,D3,2,fasttext,1,i2q,exact,0.329102447869447,0.1194471865745311,0.017527103424072266
1166,D3,2,fasttext,1,q2i,approx,0.2928377153218495,0.23855243722304284,0.024171829223632812
1167,D3,2,fasttext,1,i2q,approx,0.32184950135992746,0.11681474169134584,0.01789236068725586
1168,D3,2,fasttext,5,q2i,exact,0.42883046237534,0.06986706056129985,0.01681041717529297
1169,D3,2,fasttext,5,i2q,exact,0.4941069809610154,0.03586706153339914,0.0268247127532959
1170,D3,2,fasttext,5,q2i,approx,0.4097914777878513,0.06676514032496307,0.0263364315032959
1171,D3,2,fasttext,5,i2q,approx,0.48050770625566636,0.03487989470220467,0.020416975021362305
1172,D3,2,fasttext,10,q2i,exact,0.4696282864913871,0.03825701624815362,0.024213790893554688
1173,D3,2,fasttext,10,i2q,exact,0.5412511332728921,0.019644619940769992,0.04202866554260254
1174,D3,2,fasttext,10,q2i,approx,0.4469628286491387,0.03641063515509601,0.027994155883789062
1175,D3,2,fasttext,10,i2q,approx,0.5231187669990934,0.018986508719973677,0.022808551788330078
1176,D3,2,glove,1,q2i,exact,0.29465095194922936,0.24002954209748892,0.019090890884399414
1177,D3,2,glove,1,i2q,exact,0.36627379873073435,0.13293846660085554,0.021930456161499023
1178,D3,2,glove,1,q2i,approx,0.2928377153218495,0.23855243722304284,0.02782273292541504
1179,D3,2,glove,1,i2q,approx,0.3563009972801451,0.12931885488647582,0.019365787506103516
1180,D3,2,glove,5,q2i,exact,0.45693563009972804,0.07444608567208272,0.020879030227661133
1181,D3,2,glove,5,i2q,exact,0.527651858567543,0.03830207305034551,0.035188913345336914
1182,D3,2,glove,5,q2i,approx,0.4460562103354488,0.07267355982274741,0.02916574478149414
1183,D3,2,glove,5,i2q,approx,0.5131459655485041,0.0372490950970714,0.0236814022064209
1184,D3,2,glove,10,q2i,exact,0.5167724388032638,0.042097488921713444,0.03020501136779785
1185,D3,2,glove,10,i2q,exact,0.5757026291931097,0.020895031260282988,0.05264472961425781
1186,D3,2,glove,10,q2i,approx,0.5049864007252947,0.041137370753323486,0.03204774856567383
1187,D3,2,glove,10,i2q,approx,0.5593834995466909,0.020302731161566306,0.025577068328857422
1188,D3,2,bert,1,q2i,exact,0.13508612873980055,0.11004431314623338,0.027077674865722656
1189,D3,2,bert,1,i2q,exact,0.1468721668177697,0.05330700888450148,0.027672529220581055
1190,D3,2,bert,1,q2i,approx,0.13236627379873073,0.10782865583456426,0.04544234275817871
1191,D3,2,bert,1,i2q,approx,0.1441523118766999,0.05231984205330701,0.03522229194641113
1192,D3,2,bert,5,q2i,exact,0.24478694469628287,0.03988183161004431,0.027539968490600586
1193,D3,2,bert,5,i2q,exact,0.24388032638259294,0.017703191839420863,0.042023658752441406
1194,D3,2,bert,5,q2i,approx,0.23934723481414324,0.03899556868537666,0.04741692543029785
1195,D3,2,bert,5,i2q,approx,0.23934723481414324,0.017374136229022705,0.03748178482055664
1196,D3,2,bert,10,q2i,exact,0.28649138712601996,0.023338257016248153,0.035013675689697266
1197,D3,2,bert,10,i2q,exact,0.2928377153218495,0.01062849621586048,0.05299234390258789
1198,D3,2,bert,10,q2i,approx,0.27923844061650044,0.02274741506646972,0.0504145622253418
1199,D3,2,bert,10,i2q,approx,0.28649138712601996,0.01039815728858177,0.04097938537597656
1200,D3,2,distilbert,1,q2i,exact,0.17225747960108795,0.14032496307237813,0.024836301803588867
1201,D3,2,distilbert,1,i2q,exact,0.20580235720761558,0.0746956235603817,0.030422687530517578
1202,D3,2,distilbert,1,q2i,approx,0.17044424297370808,0.13884785819793205,0.04515552520751953
1203,D3,2,distilbert,1,i2q,approx,0.20580235720761558,0.0746956235603817,0.033005714416503906
1204,D3,2,distilbert,5,q2i,exact,0.30099728014505894,0.049039881831610045,0.027161359786987305
1205,D3,2,distilbert,5,i2q,exact,0.329102447869447,0.02388943731490622,0.0391848087310791
1206,D3,2,distilbert,5,q2i,approx,0.2991840435176791,0.04874446085672083,0.04440927505493164
1207,D3,2,distilbert,5,i2q,approx,0.32819582955575705,0.02382362619282659,0.03519082069396973
1208,D3,2,distilbert,10,q2i,exact,0.35176790571169536,0.02865583456425406,0.03447556495666504
1209,D3,2,distilbert,10,i2q,exact,0.37896645512239346,0.013754524514642975,0.0523219108581543
1210,D3,2,distilbert,10,q2i,approx,0.3499546690843155,0.028508124076809454,0.047048330307006836
1211,D3,2,distilbert,10,i2q,approx,0.3771532184950136,0.013688713392563343,0.03969621658325195
1212,D3,2,roberta,1,q2i,exact,0.09791477787851315,0.07976366322008863,0.024372577667236328
1213,D3,2,roberta,1,i2q,exact,0.13417951042611062,0.04870023033892728,0.0292513370513916
1214,D3,2,roberta,1,q2i,approx,0.09519492293744333,0.0775480059084195,0.04338788986206055
1215,D3,2,roberta,1,i2q,approx,0.13417951042611062,0.04870023033892728,0.031999826431274414
1216,D3,2,roberta,5,q2i,exact,0.1613780598368087,0.026292466765140327,0.028046846389770508
1217,D3,2,roberta,5,i2q,exact,0.20398912058023572,0.014807502467917079,0.038228511810302734
1218,D3,2,roberta,5,q2i,approx,0.15684496826835903,0.02555391432791728,0.045508384704589844
1219,D3,2,roberta,5,i2q,approx,0.20398912058023572,0.014807502467917079,0.03303098678588867
1220,D3,2,roberta,10,q2i,exact,0.19492293744333636,0.01587887740029542,0.034058570861816406
1221,D3,2,roberta,10,i2q,exact,0.23390752493200362,0.008489634748272457,0.05166769027709961
1222,D3,2,roberta,10,q2i,approx,0.18676337262012693,0.015214180206794683,0.04809975624084473
1223,D3,2,roberta,10,i2q,approx,0.23300090661831369,0.008456729187232642,0.03763556480407715
1224,D3,2,xlnet,1,q2i,exact,0.013599274705349048,0.011078286558345642,0.024875402450561523
1225,D3,2,xlnet,1,i2q,exact,0.013599274705349048,0.004935834155972359,0.027705669403076172
1226,D3,2,xlnet,1,q2i,approx,0.013599274705349048,0.011078286558345642,0.03859353065490723
1227,D3,2,xlnet,1,i2q,approx,0.013599274705349048,0.004935834155972359,0.028006315231323242
1228,D3,2,xlnet,5,q2i,exact,0.02357207615593835,0.0038404726735598227,0.02772974967956543
1229,D3,2,xlnet,5,i2q,exact,0.032638259292837715,0.0023692003948667323,0.039296865463256836
1230,D3,2,xlnet,5,q2i,approx,0.021758839528558477,0.0035450516986706058,0.03965139389038086
1231,D3,2,xlnet,5,i2q,approx,0.032638259292837715,0.0023692003948667323,0.0303189754486084
1232,D3,2,xlnet,10,q2i,exact,0.029918404351767906,0.0024372230428360412,0.0345606803894043
1233,D3,2,xlnet,10,i2q,exact,0.04533091568449683,0.0016452780519907865,0.05147504806518555
1234,D3,2,xlnet,10,q2i,approx,0.02901178603807797,0.002363367799113737,0.042551279067993164
1235,D3,2,xlnet,10,i2q,approx,0.04533091568449683,0.0016452780519907865,0.03390216827392578
1236,D3,2,albert,1,q2i,exact,0.01813236627379873,0.014771048744460856,0.029509782791137695
1237,D3,2,albert,1,i2q,exact,0.022665457842248413,0.008226390259953932,0.028313159942626953
1238,D3,2,albert,1,q2i,approx,0.017225747960108794,0.014032496307237814,0.038964033126831055
1239,D3,2,albert,1,i2q,approx,0.022665457842248413,0.008226390259953932,0.03156900405883789
1240,D3,2,albert,5,q2i,exact,0.0371713508612874,0.006056129985228951,0.0295102596282959
1241,D3,2,albert,5,i2q,exact,0.05530371713508613,0.004014478446857519,0.04023027420043945
1242,D3,2,albert,5,q2i,approx,0.03626473254759746,0.005908419497784343,0.04167509078979492
1243,D3,2,albert,5,i2q,approx,0.05530371713508613,0.004014478446857519,0.03434157371520996
1244,D3,2,albert,10,q2i,exact,0.05349048050770626,0.0043574593796159525,0.0347142219543457
1245,D3,2,albert,10,i2q,exact,0.0770625566636446,0.002796972688384337,0.052655696868896484
1246,D3,2,albert,10,q2i,approx,0.05258386219401632,0.004283604135893649,0.04411125183105469
1247,D3,2,albert,10,i2q,approx,0.07615593834995467,0.002764067127344521,0.0380711555480957
1248,D3,2,smpnet,1,q2i,exact,0.57116953762466,0.465288035450517,0.024751663208007812
1249,D3,2,smpnet,1,i2q,exact,0.6618313689936537,0.24021059559065483,0.028760194778442383
1250,D3,2,smpnet,1,q2i,approx,0.5684496826835902,0.4630723781388479,0.05100250244140625
1251,D3,2,smpnet,1,i2q,approx,0.6609247506799637,0.23988153998025666,0.03480839729309082
1252,D3,2,smpnet,5,q2i,exact,0.8476881233000907,0.138109305760709,0.027185678482055664
1253,D3,2,smpnet,5,i2q,exact,0.9120580235720761,0.06620598881210925,0.038396596908569336
1254,D3,2,smpnet,5,q2i,approx,0.843155031731641,0.13737075332348597,0.049704790115356445
1255,D3,2,smpnet,5,i2q,approx,0.9093381686310064,0.06600855544587035,0.038784027099609375
1256,D3,2,smpnet,10,q2i,exact,0.914777878513146,0.07451994091580502,0.03580522537231445
1257,D3,2,smpnet,10,i2q,exact,0.9419764279238441,0.034188877920368545,0.05403447151184082
1258,D3,2,smpnet,10,q2i,approx,0.9093381686310064,0.0740768094534712,0.053288936614990234
1259,D3,2,smpnet,10,i2q,approx,0.9392565729827742,0.034090161237249096,0.04176020622253418
1260,D3,2,st5,1,q2i,exact,0.599274705349048,0.4881831610044313,0.03007221221923828
1261,D3,2,st5,1,i2q,exact,0.6854034451495921,0.24876604146100692,0.02737903594970703
1262,D3,2,st5,1,q2i,approx,0.5911151405258386,0.4815361890694239,0.051033735275268555
1263,D3,2,st5,1,i2q,approx,0.6772438803263826,0.2458045409674235,0.037009239196777344
1264,D3,2,st5,5,q2i,exact,0.8812330009066183,0.14357459379615953,0.027037382125854492
1265,D3,2,st5,5,i2q,exact,0.9102447869446962,0.06607436656794999,0.04315614700317383
1266,D3,2,st5,5,q2i,approx,0.8703535811423391,0.14180206794682423,0.0535128116607666
1267,D3,2,st5,5,i2q,approx,0.8966455122393472,0.06508719973675552,0.03960108757019043
1268,D3,2,st5,10,q2i,exact,0.9310970081595649,0.0758493353028065,0.03390383720397949
1269,D3,2,st5,10,i2q,exact,0.9555757026291931,0.03468246133596578,0.0521697998046875
1270,D3,2,st5,10,q2i,approx,0.9193109700815957,0.07488921713441654,0.05453634262084961
1271,D3,2,st5,10,i2q,approx,0.9419764279238441,0.034188877920368545,0.042633771896362305
1272,D3,2,sdistilroberta,1,q2i,exact,0.5475974614687217,0.4460856720827179,0.026582717895507812
1273,D3,2,sdistilroberta,1,i2q,exact,0.6165004533091568,0.22375781507074696,0.028637170791625977
1274,D3,2,sdistilroberta,1,q2i,approx,0.5448776065276518,0.44387001477104876,0.04973173141479492
1275,D3,2,sdistilroberta,1,i2q,approx,0.614687216681777,0.22309970384995065,0.03691291809082031
1276,D3,2,sdistilroberta,5,q2i,exact,0.8213961922030825,0.13382570162481536,0.027671337127685547
1277,D3,2,sdistilroberta,5,i2q,exact,0.8658204895738894,0.06284962158604804,0.03864407539367676
1278,D3,2,sdistilroberta,5,q2i,approx,0.815049864007253,0.1327917282127031,0.05160069465637207
1279,D3,2,sdistilroberta,5,i2q,approx,0.8640072529465095,0.06271799934188878,0.03764176368713379
1280,D3,2,sdistilroberta,10,q2i,exact,0.8875793291024479,0.07230428360413589,0.03421807289123535
1281,D3,2,sdistilroberta,10,i2q,exact,0.9093381686310064,0.033004277722935176,0.05237007141113281
1282,D3,2,sdistilroberta,10,q2i,approx,0.8803263825929284,0.07171344165435746,0.0538480281829834
1283,D3,2,sdistilroberta,10,i2q,approx,0.9075249320036265,0.032938466600855545,0.04333901405334473
1284,D3,2,sminilm,1,q2i,exact,0.6119673617407072,0.4985228951255539,0.01787424087524414
1285,D3,2,sminilm,1,i2q,exact,0.6808703535811423,0.24712076340901612,0.019153833389282227
1286,D3,2,sminilm,1,q2i,approx,0.6101541251133273,0.49704579025110784,0.03142905235290527
1287,D3,2,sminilm,1,i2q,approx,0.6790571169537625,0.2464626521882198,0.02402663230895996
1288,D3,2,sminilm,5,q2i,exact,0.8803263825929284,0.14342688330871492,0.01860952377319336
1289,D3,2,sminilm,5,i2q,exact,0.9265639165911151,0.06725896676538334,0.029936790466308594
1290,D3,2,sminilm,5,q2i,approx,0.8766999093381687,0.1428360413589365,0.034015655517578125
1291,D3,2,sminilm,5,i2q,approx,0.9229374433363554,0.06699572227706482,0.026526927947998047
1292,D3,2,sminilm,10,q2i,exact,0.9392565729827742,0.07651403249630724,0.025585651397705078
1293,D3,2,sminilm,10,i2q,exact,0.9610154125113327,0.03487989470220467,0.04337716102600098
1294,D3,2,sminilm,10,q2i,approx,0.9356300997280145,0.07621861152141803,0.0354611873626709
1295,D3,2,sminilm,10,i2q,approx,0.956482320942883,0.03471536689700559,0.028784513473510742
1296,D4,0,word2vec,1,q2i,exact,0.6281474820143885,0.5340214067278287,0.0244295597076416
1297,D4,0,word2vec,1,i2q,exact,0.5894784172661871,0.5714908456843941,0.018835783004760742
1298,D4,0,word2vec,1,q2i,approx,0.5616007194244604,0.47744648318042815,0.022920608520507812
1299,D4,0,word2vec,1,i2q,approx,0.5526079136690647,0.5357454228421971,0.02555704116821289
1300,D4,0,word2vec,5,q2i,exact,0.7423561151079137,0.12622324159021406,0.02731800079345703
1301,D4,0,word2vec,5,i2q,exact,0.6807553956834532,0.13199651264167392,0.02521800994873047
1302,D4,0,word2vec,5,q2i,approx,0.6290467625899281,0.10695718654434251,0.02486896514892578
1303,D4,0,word2vec,5,i2q,approx,0.6115107913669064,0.11857018308631212,0.02629876136779785
1304,D4,0,word2vec,10,q2i,exact,0.789568345323741,0.06712538226299694,0.03960561752319336
1305,D4,0,word2vec,10,i2q,exact,0.7171762589928058,0.06952920662598082,0.03779149055480957
1306,D4,0,word2vec,10,q2i,approx,0.6483812949640287,0.05512232415902141,0.028228759765625
1307,D4,0,word2vec,10,i2q,approx,0.6335431654676259,0.06142109851787271,0.030032873153686523
1308,D4,0,fasttext,1,q2i,exact,0.8129496402877698,0.691131498470948,0.021636486053466797
1309,D4,0,fasttext,1,i2q,exact,0.9442446043165468,0.9154315605928509,0.017558813095092773
1310,D4,0,fasttext,1,q2i,approx,0.75,0.6376146788990825,0.02375507354736328
1311,D4,0,fasttext,1,i2q,approx,0.91681654676259,0.8888404533565823,0.025055646896362305
1312,D4,0,fasttext,5,q2i,exact,0.8812949640287769,0.14984709480122324,0.02655649185180664
1313,D4,0,fasttext,5,i2q,exact,0.9815647482014388,0.19032258064516128,0.026012182235717773
1314,D4,0,fasttext,5,q2i,approx,0.8003597122302158,0.13608562691131498,0.026324033737182617
1315,D4,0,fasttext,5,i2q,approx,0.9496402877697842,0.18413251961639057,0.02681422233581543
1316,D4,0,fasttext,10,q2i,exact,0.9037769784172662,0.0768348623853211,0.0395052433013916
1317,D4,0,fasttext,10,i2q,exact,0.9878597122302158,0.09577157802964255,0.038263559341430664
1318,D4,0,fasttext,10,q2i,approx,0.8174460431654677,0.0694954128440367,0.028020858764648438
1319,D4,0,fasttext,10,i2q,approx,0.9550359712230215,0.0925893635571055,0.03023076057434082
1320,D4,0,glove,1,q2i,exact,0.9689748201438849,0.8237767584097859,0.020380735397338867
1321,D4,0,glove,1,i2q,exact,0.9653776978417267,0.9359197907585004,0.016887664794921875
1322,D4,0,glove,1,q2i,approx,0.9514388489208633,0.808868501529052,0.024530410766601562
1323,D4,0,glove,1,i2q,approx,0.9532374100719424,0.9241499564080209,0.02600264549255371
1324,D4,0,glove,5,q2i,exact,0.989658273381295,0.16827217125382263,0.027335166931152344
1325,D4,0,glove,5,i2q,exact,0.9901079136690647,0.1919790758500436,0.02577686309814453
1326,D4,0,glove,5,q2i,approx,0.9748201438848921,0.1657492354740061,0.026973724365234375
1327,D4,0,glove,5,i2q,approx,0.9761690647482014,0.1892763731473409,0.027827739715576172
1328,D4,0,glove,10,q2i,exact,0.9950539568345323,0.08459480122324159,0.04245448112487793
1329,D4,0,glove,10,i2q,exact,0.9932553956834532,0.09629468177855274,0.03799557685852051
1330,D4,0,glove,10,q2i,approx,0.97931654676259,0.08325688073394495,0.030044078826904297
1331,D4,0,glove,10,i2q,approx,0.9779676258992805,0.09481255448997385,0.031045913696289062
1332,D4,0,bert,1,q2i,exact,0.9491906474820144,0.8069571865443425,0.03181052207946777
1333,D4,0,bert,1,i2q,exact,0.947841726618705,0.918918918918919,0.02929520606994629
1334,D4,0,bert,1,q2i,approx,0.9491906474820144,0.8069571865443425,0.0414271354675293
