,Case,Columns,Vectorizer,k,Direction,Exact,Recall,Precision,Time
293,D5,0,fasttext,1,i2q,exact,0.45242537313432835,0.06209987195902689,0.11882495880126953
294,D5,0,glove,10,i2q,exact,0.45149253731343286,0.006197183098591549,0.9746859073638916
295,D5,0,glove,5,i2q,exact,0.45149253731343286,0.012394366197183098,0.45957469940185547
296,D5,0,glove,1,i2q,exact,0.43470149253731344,0.05966709346991037,0.1213679313659668
297,D5,0,bert,10,i2q,exact,0.4542910447761194,0.006235595390524968,0.9279863834381104
298,D5,0,bert,5,i2q,exact,0.44869402985074625,0.012317541613316262,0.4413788318634033
299,D5,0,bert,1,i2q,exact,0.4375,0.06005121638924456,0.12014174461364746
300,D5,0,distilbert,10,i2q,exact,0.46361940298507465,0.006363636363636364,1.9006195068359375
301,D5,0,distilbert,5,i2q,exact,0.45988805970149255,0.012624839948783611,0.9925999641418457
302,D5,0,distilbert,1,i2q,exact,0.44776119402985076,0.06145966709346991,0.12850499153137207
303,D5,0,roberta,10,i2q,exact,0.4626865671641791,0.006350832266325224,1.1847398281097412
304,D5,0,roberta,5,i2q,exact,0.46175373134328357,0.01267605633802817,0.5589821338653564
305,D5,0,roberta,1,i2q,exact,0.4542910447761194,0.06235595390524968,0.12189388275146484
306,D5,0,xlnet,10,i2q,exact,0.439365671641791,0.0060307298335467345,1.5062127113342285
307,D5,0,xlnet,5,i2q,exact,0.4375,0.01201024327784891,1.4232089519500732
308,D5,0,xlnet,1,i2q,exact,0.4253731343283582,0.058386683738796415,0.19587945938110352
309,D5,0,albert,10,i2q,exact,0.4412313432835821,0.0060563380281690145,1.5142168998718262
310,D5,0,albert,5,i2q,exact,0.439365671641791,0.012061459667093469,0.6581759452819824
311,D5,0,albert,1,i2q,exact,0.43283582089552236,0.05941101152368758,0.6447658538818359
312,D5,0,smpnet,10,i2q,exact,0.4664179104477612,0.006402048655569782,0.9794595241546631
313,D5,0,smpnet,5,i2q,exact,0.4664179104477612,0.012804097311139564,0.8313882350921631
314,D5,0,smpnet,1,i2q,exact,0.45802238805970147,0.06286811779769526,0.18632149696350098
315,D5,0,st5,10,i2q,exact,0.4664179104477612,0.006402048655569782,1.2536959648132324
316,D5,0,st5,5,i2q,exact,0.4664179104477612,0.012804097311139564,0.532179594039917
317,D5,0,st5,1,i2q,exact,0.4608208955223881,0.06325224071702945,0.3133265972137451
318,D5,0,sdistilroberta,10,i2q,exact,0.4664179104477612,0.006402048655569782,0.8579535484313965
319,D5,0,sdistilroberta,5,i2q,exact,0.4664179104477612,0.012804097311139564,0.4770970344543457
320,D5,0,sdistilroberta,1,i2q,exact,0.45988805970149255,0.06312419974391806,0.13137125968933105
321,D5,0,sminilm,10,i2q,exact,0.4664179104477612,0.006402048655569782,0.9923875331878662
322,D5,0,sminilm,5,i2q,exact,0.4664179104477612,0.012804097311139564,0.4508192539215088
323,D5,0,sminilm,1,i2q,exact,0.4608208955223881,0.06325224071702945,0.1227874755859375
324,D5,1,word2vec,10,i2q,exact,0.5279850746268657,0.007247119078104994,1.746269941329956
325,D5,1,word2vec,5,i2q,exact,0.5214552238805971,0.014314980793854033,0.47648167610168457
326,D5,1,word2vec,1,i2q,exact,0.5111940298507462,0.07016645326504481,0.11683511734008789
327,D5,1,fasttext,10,i2q,exact,0.5335820895522388,0.007323943661971831,1.0182673931121826
328,D5,1,fasttext,5,i2q,exact,0.5317164179104478,0.014596670934699104,0.4245259761810303
329,D5,1,fasttext,1,i2q,exact,0.5289179104477612,0.07259923175416133,0.11512112617492676
330,D5,1,glove,10,i2q,exact,0.5242537313432836,0.007195902688860435,1.1357972621917725
331,D5,1,glove,5,i2q,exact,0.5214552238805971,0.014314980793854033,1.170771837234497
332,D5,1,glove,1,i2q,exact,0.5018656716417911,0.06888604353393085,0.2672302722930908
333,D5,1,bert,10,i2q,exact,0.5158582089552238,0.007080665813060179,1.6614739894866943
334,D5,1,bert,5,i2q,exact,0.5139925373134329,0.0141101152368758,1.0646164417266846
335,D5,1,bert,1,i2q,exact,0.5121268656716418,0.07029449423815622,0.2693471908569336
336,D5,1,distilbert,10,i2q,exact,0.519589552238806,0.007131882202304737,1.5157580375671387
337,D5,1,distilbert,5,i2q,exact,0.5149253731343284,0.01413572343149808,0.5584580898284912
338,D5,1,distilbert,1,i2q,exact,0.5130597014925373,0.07042253521126761,0.12491083145141602
339,D5,1,roberta,10,i2q,exact,0.5289179104477612,0.007259923175416133,1.7471728324890137
340,D5,1,roberta,5,i2q,exact,0.5251865671641791,0.014417413572343149,0.9983854293823242
341,D5,1,roberta,1,i2q,exact,0.5205223880597015,0.07144686299615877,0.48036885261535645
342,D5,1,xlnet,10,i2q,exact,0.5093283582089553,0.0069910371318822025,1.7223548889160156
343,D5,1,xlnet,5,i2q,exact,0.5083955223880597,0.013956466069142125,0.7084696292877197
344,D5,1,xlnet,1,i2q,exact,0.5027985074626866,0.06901408450704226,0.12490606307983398
345,D5,1,albert,10,i2q,exact,0.5102611940298507,0.007003841229193342,2.018031120300293
346,D5,1,albert,5,i2q,exact,0.5074626865671642,0.013930857874519847,0.9609236717224121
347,D5,1,albert,1,i2q,exact,0.5065298507462687,0.06952624839948783,0.14612770080566406
348,D5,1,smpnet,10,i2q,exact,0.5326492537313433,0.007311139564660692,0.8783502578735352
349,D5,1,smpnet,5,i2q,exact,0.5317164179104478,0.014596670934699104,0.8633682727813721
350,D5,1,smpnet,1,i2q,exact,0.5270522388059702,0.07234314980793854,0.3066127300262451
351,D5,1,st5,10,i2q,exact,0.5335820895522388,0.007323943661971831,2.1696197986602783
352,D5,1,st5,5,i2q,exact,0.5326492537313433,0.014622279129321384,0.7458727359771729
353,D5,1,st5,1,i2q,exact,0.5289179104477612,0.07259923175416133,0.19696593284606934
354,D5,1,sdistilroberta,10,i2q,exact,0.5335820895522388,0.007323943661971831,1.1664719581604004
355,D5,1,sdistilroberta,5,i2q,exact,0.5326492537313433,0.014622279129321384,0.4435558319091797
356,D5,1,sdistilroberta,1,i2q,exact,0.5298507462686567,0.07272727272727272,0.11887407302856445
357,D5,1,sminilm,10,i2q,exact,0.5317164179104478,0.007298335467349552,0.8245370388031006
358,D5,1,sminilm,5,i2q,exact,0.5307835820895522,0.014571062740076825,0.441723108291626
359,D5,1,sminilm,1,i2q,exact,0.5270522388059702,0.07234314980793854,0.11502909660339355
360,D6,0,word2vec,10,i2q,exact,0.5963470319634703,0.008361075544174135,0.9715597629547119
361,D6,0,word2vec,5,i2q,exact,0.589041095890411,0.016517285531370038,0.5561082363128662
362,D6,0,word2vec,1,i2q,exact,0.5616438356164384,0.07874519846350832,0.11487460136413574
363,D6,0,fasttext,10,i2q,exact,0.6703196347031963,0.00939820742637644,1.2010750770568848
364,D6,0,fasttext,5,i2q,exact,0.6666666666666666,0.018693982074263763,0.707921028137207
365,D6,0,fasttext,1,i2q,exact,0.6484018264840182,0.09090909090909091,0.11678242683410645
366,D6,0,glove,10,i2q,exact,0.6547945205479452,0.009180537772087069,0.8221197128295898
367,D6,0,glove,5,i2q,exact,0.6511415525114155,0.01825864276568502,0.5530734062194824
368,D6,0,glove,1,i2q,exact,0.6200913242009133,0.08693982074263765,0.11701726913452148
369,D6,0,bert,10,i2q,exact,0.6575342465753424,0.009218950064020487,0.8268115520477295
370,D6,0,bert,5,i2q,exact,0.6520547945205479,0.018284250960307297,0.6479654312133789
371,D6,0,bert,1,i2q,exact,0.6328767123287671,0.08873239436619719,0.25669384002685547
372,D6,0,distilbert,10,i2q,exact,0.6639269406392694,0.009308578745198463,0.848752498626709
373,D6,0,distilbert,5,i2q,exact,0.6584474885844749,0.018463508322663254,0.45507192611694336
374,D6,0,distilbert,1,i2q,exact,0.6383561643835617,0.08950064020486556,0.12769198417663574
375,D6,0,roberta,10,i2q,exact,0.6712328767123288,0.00941101152368758,0.9908139705657959
376,D6,0,roberta,5,i2q,exact,0.6666666666666666,0.018693982074263763,0.6555063724517822
377,D6,0,roberta,1,i2q,exact,0.6447488584474886,0.09039692701664533,0.12874817848205566
378,D6,0,xlnet,10,i2q,exact,0.639269406392694,0.008962868117797696,1.2210190296173096
379,D6,0,xlnet,5,i2q,exact,0.6337899543378995,0.017772087067861715,0.641334056854248
380,D6,0,xlnet,1,i2q,exact,0.6127853881278539,0.08591549295774648,0.12266969680786133
381,D6,0,albert,10,i2q,exact,0.6584474885844749,0.009231754161331627,1.4841995239257812
382,D6,0,albert,5,i2q,exact,0.6529680365296804,0.018309859154929577,0.45063042640686035
383,D6,0,albert,1,i2q,exact,0.6292237442922375,0.0882202304737516,0.12323904037475586
384,D6,0,smpnet,10,i2q,exact,0.6757990867579908,0.009475032010243278,1.2111806869506836
385,D6,0,smpnet,5,i2q,exact,0.6703196347031963,0.01879641485275288,0.44719815254211426
386,D6,0,smpnet,1,i2q,exact,0.6493150684931507,0.0910371318822023,0.12286520004272461
387,D6,0,st5,10,i2q,exact,0.6767123287671233,0.009487836107554418,0.8126811981201172
388,D6,0,st5,5,i2q,exact,0.6730593607305936,0.01887323943661972,0.7406468391418457
389,D6,0,st5,1,i2q,exact,0.6520547945205479,0.0914212548015365,0.7903170585632324
390,D6,0,sdistilroberta,10,i2q,exact,0.6748858447488585,0.009462227912932138,0.9205000400543213
391,D6,0,sdistilroberta,5,i2q,exact,0.6712328767123288,0.01882202304737516,0.7475020885467529
392,D6,0,sdistilroberta,1,i2q,exact,0.6484018264840182,0.09090909090909091,0.18199944496154785
393,D6,0,sminilm,10,i2q,exact,0.6767123287671233,0.009487836107554418,1.2703471183776855
394,D6,0,sminilm,5,i2q,exact,0.6703196347031963,0.01879641485275288,0.4640064239501953
395,D6,0,sminilm,1,i2q,exact,0.6511415525114155,0.09129321382842509,0.11909914016723633
396,D6,1,word2vec,10,i2q,exact,0.29406392694063926,0.0041229193341869395,1.086845874786377
397,D6,1,word2vec,5,i2q,exact,0.28949771689497716,0.008117797695262484,0.7126290798187256
398,D6,1,word2vec,1,i2q,exact,0.27488584474885847,0.03854033290653009,0.19680356979370117
399,D6,1,fasttext,10,i2q,exact,0.29954337899543376,0.004199743918053777,0.9119620323181152
400,D6,1,fasttext,5,i2q,exact,0.29863013698630136,0.008373879641485275,0.4993405342102051
401,D6,1,fasttext,1,i2q,exact,0.2968036529680365,0.041613316261203584,0.12422370910644531
402,D6,1,glove,10,i2q,exact,0.29406392694063926,0.0041229193341869395,1.3688380718231201
403,D6,1,glove,5,i2q,exact,0.28858447488584477,0.008092189500640204,0.4364297389984131
404,D6,1,glove,1,i2q,exact,0.27671232876712326,0.038796414852752883,0.2151355743408203
405,D6,1,bert,10,i2q,exact,0.29497716894977166,0.0041357234314980795,1.3278782367706299
406,D6,1,bert,5,i2q,exact,0.29406392694063926,0.008245838668373879,1.6309151649475098
407,D6,1,bert,1,i2q,exact,0.28858447488584477,0.04046094750320103,0.12270379066467285
408,D6,1,distilbert,10,i2q,exact,0.2968036529680365,0.004161331626120359,1.0424087047576904
409,D6,1,distilbert,5,i2q,exact,0.29406392694063926,0.008245838668373879,0.4453272819519043
410,D6,1,distilbert,1,i2q,exact,0.2922374429223744,0.040973111395646605,0.12330389022827148
411,D6,1,roberta,10,i2q,exact,0.3004566210045662,0.004212548015364917,0.9672510623931885
412,D6,1,roberta,5,i2q,exact,0.29863013698630136,0.008373879641485275,0.44461965560913086
413,D6,1,roberta,1,i2q,exact,0.29406392694063926,0.0412291933418694,0.12334942817687988
414,D6,1,xlnet,10,i2q,exact,0.28858447488584477,0.004046094750320102,1.1309378147125244
415,D6,1,xlnet,5,i2q,exact,0.2867579908675799,0.008040973111395646,0.7101330757141113
416,D6,1,xlnet,1,i2q,exact,0.2831050228310502,0.03969270166453265,0.12615561485290527
417,D6,1,albert,10,i2q,exact,0.29315068493150687,0.0041101152368758,0.9750733375549316
418,D6,1,albert,5,i2q,exact,0.291324200913242,0.008169014084507042,0.5306851863861084
419,D6,1,albert,1,i2q,exact,0.28949771689497716,0.04058898847631242,0.13057827949523926
420,D6,1,smpnet,10,i2q,exact,0.30228310502283107,0.004238156209987196,1.6574878692626953
421,D6,1,smpnet,5,i2q,exact,0.3013698630136986,0.008450704225352112,0.45821547508239746
422,D6,1,smpnet,1,i2q,exact,0.2968036529680365,0.041613316261203584,0.2611265182495117
423,D6,1,st5,10,i2q,exact,0.30228310502283107,0.004238156209987196,1.4980061054229736
424,D6,1,st5,5,i2q,exact,0.3013698630136986,0.008450704225352112,0.6236655712127686
425,D6,1,st5,1,i2q,exact,0.3004566210045662,0.04212548015364917,0.5424573421478271
426,D6,1,sdistilroberta,10,i2q,exact,0.30228310502283107,0.004238156209987196,1.233686923980713
427,D6,1,sdistilroberta,5,i2q,exact,0.3013698630136986,0.008450704225352112,0.5979835987091064
428,D6,1,sdistilroberta,1,i2q,exact,0.29954337899543376,0.04199743918053777,0.13964581489562988
429,D6,1,sminilm,10,i2q,exact,0.30228310502283107,0.004238156209987196,1.1404356956481934
430,D6,1,sminilm,5,i2q,exact,0.3013698630136986,0.008450704225352112,0.8171155452728271
431,D6,1,sminilm,1,i2q,exact,0.29771689497716897,0.041741357234314984,0.12348246574401855
432,D7,0,word2vec,10,i2q,exact,0.4690040650406504,0.01524108322324967,0.6480326652526855
433,D7,0,word2vec,5,i2q,exact,0.4649390243902439,0.03021796565389696,0.33970212936401367
434,D7,0,word2vec,1,i2q,exact,0.4507113821138211,0.1464663143989432,0.09140467643737793
435,D7,0,fasttext,10,i2q,exact,0.5005081300813008,0.016264861294583884,1.1440787315368652
436,D7,0,fasttext,5,i2q,exact,0.49898373983739835,0.03243064729194187,0.5289463996887207
437,D7,0,fasttext,1,i2q,exact,0.4898373983739837,0.15918097754293262,0.09197998046875
438,D7,0,glove,10,i2q,exact,0.4867886178861789,0.015819022457067372,0.9472391605377197
439,D7,0,glove,5,i2q,exact,0.48577235772357724,0.031571994715984146,0.38501834869384766
440,D7,0,glove,1,i2q,exact,0.4679878048780488,0.15208058124174373,0.12336206436157227
441,D7,0,bert,10,i2q,exact,0.4898373983739837,0.015918097754293262,0.7950053215026855
442,D7,0,bert,5,i2q,exact,0.4867886178861789,0.031638044914134744,0.34512782096862793
443,D7,0,bert,1,i2q,exact,0.47560975609756095,0.154557463672391,0.09655284881591797
444,D7,0,distilbert,10,i2q,exact,0.5,0.016248348745046236,0.6507503986358643
445,D7,0,distilbert,5,i2q,exact,0.49847560975609756,0.03239762219286658,0.34421515464782715
446,D7,0,distilbert,1,i2q,exact,0.4872967479674797,0.1583553500660502,0.0959317684173584
447,D7,0,roberta,10,i2q,exact,0.5,0.016248348745046236,0.718254804611206
448,D7,0,roberta,5,i2q,exact,0.49847560975609756,0.03239762219286658,0.343883752822876
449,D7,0,roberta,1,i2q,exact,0.49085365853658536,0.1595112285336856,0.09631991386413574
450,D7,0,xlnet,10,i2q,exact,0.47459349593495936,0.015422721268163804,0.6715667247772217
451,D7,0,xlnet,5,i2q,exact,0.4715447154471545,0.030647291941875824,0.33983373641967773
452,D7,0,xlnet,1,i2q,exact,0.45985772357723576,0.14943857331571994,0.09473252296447754
453,D7,0,albert,10,i2q,exact,0.48221544715447157,0.015670409511228535,0.7487597465515137
454,D7,0,albert,5,i2q,exact,0.4817073170731707,0.03130779392338177,0.38410091400146484
455,D7,0,albert,1,i2q,exact,0.4730691056910569,0.1537318361955086,0.0955355167388916
456,D7,0,smpnet,10,i2q,exact,0.5076219512195121,0.016496036988110963,0.7433853149414062
457,D7,0,smpnet,5,i2q,exact,0.5066056910569106,0.032926023778071335,0.34606027603149414
458,D7,0,smpnet,1,i2q,exact,0.4969512195121951,0.16149273447820345,0.09752988815307617
459,D7,0,st5,10,i2q,exact,0.508130081300813,0.016512549537648614,0.7512176036834717
460,D7,0,st5,5,i2q,exact,0.5071138211382114,0.03295904887714663,0.34485697746276855
461,D7,0,st5,1,i2q,exact,0.5010162601626016,0.16281373844121533,0.10148453712463379
462,D7,0,sdistilroberta,10,i2q,exact,0.5076219512195121,0.016496036988110963,0.6723849773406982
463,D7,0,sdistilroberta,5,i2q,exact,0.5066056910569106,0.032926023778071335,0.3516051769256592
464,D7,0,sdistilroberta,1,i2q,exact,0.4974593495934959,0.16165785997357993,0.11967968940734863
465,D7,0,sminilm,10,i2q,exact,0.5086382113821138,0.016529062087186262,0.8805232048034668
466,D7,0,sminilm,5,i2q,exact,0.5071138211382114,0.03295904887714663,0.34041738510131836
467,D7,0,sminilm,1,i2q,exact,0.49898373983739835,0.1621532364597094,0.09894299507141113
468,D7,1,word2vec,10,i2q,exact,0.47815040650406504,0.015538309114927346,0.928044319152832
469,D7,1,word2vec,5,i2q,exact,0.47459349593495936,0.030845442536327608,0.5611488819122314
470,D7,1,word2vec,1,i2q,exact,0.4578252032520325,0.148778071334214,0.091522216796875
471,D7,1,fasttext,10,i2q,exact,0.4888211382113821,0.015885072655217967,1.2878799438476562
472,D7,1,fasttext,5,i2q,exact,0.4867886178861789,0.031638044914134744,0.7632186412811279
473,D7,1,fasttext,1,i2q,exact,0.4842479674796748,0.15736459709379128,0.09222888946533203
474,D7,1,glove,10,i2q,exact,0.47103658536585363,0.015307133421400264,0.9478249549865723
475,D7,1,glove,5,i2q,exact,0.4684959349593496,0.030449141347424043,0.34784579277038574
476,D7,1,glove,1,i2q,exact,0.445630081300813,0.14481505944517833,0.09200811386108398
477,D7,1,bert,10,i2q,exact,0.4715447154471545,0.015323645970937912,1.3398892879486084
478,D7,1,bert,5,i2q,exact,0.4684959349593496,0.030449141347424043,0.45441699028015137
479,D7,1,bert,1,i2q,exact,0.4659552845528455,0.1514200792602378,0.09696507453918457
480,D7,1,distilbert,10,i2q,exact,0.47459349593495936,0.015422721268163804,1.9152748584747314
481,D7,1,distilbert,5,i2q,exact,0.4730691056910569,0.030746367239101718,0.43976259231567383
482,D7,1,distilbert,1,i2q,exact,0.4684959349593496,0.1522457067371202,0.09844708442687988
483,D7,1,roberta,10,i2q,exact,0.483739837398374,0.01571994715984148,0.8335459232330322
484,D7,1,roberta,5,i2q,exact,0.4806910569105691,0.031241743725231176,0.4467933177947998
485,D7,1,roberta,1,i2q,exact,0.4771341463414634,0.15505284015852047,0.49315428733825684
486,D7,1,xlnet,10,i2q,exact,0.46646341463414637,0.015158520475561427,0.9081482887268066
487,D7,1,xlnet,5,i2q,exact,0.4639227642276423,0.030151915455746366,1.0625622272491455
488,D7,1,xlnet,1,i2q,exact,0.4603658536585366,0.14960369881109642,0.12493681907653809
489,D7,1,albert,10,i2q,exact,0.4654471544715447,0.01512549537648613,0.905623197555542
490,D7,1,albert,5,i2q,exact,0.4639227642276423,0.030151915455746366,1.232919454574585
491,D7,1,albert,1,i2q,exact,0.4608739837398374,0.14976882430647293,0.2776801586151123
492,D7,1,smpnet,10,i2q,exact,0.4878048780487805,0.015852047556142668,1.2532579898834229
493,D7,1,smpnet,5,i2q,exact,0.48526422764227645,0.03153896961690885,0.5075743198394775
494,D7,1,smpnet,1,i2q,exact,0.4811991869918699,0.15637384412153235,0.14389848709106445
495,D7,1,st5,10,i2q,exact,0.4898373983739837,0.015918097754293262,0.8631322383880615
496,D7,1,st5,5,i2q,exact,0.4878048780487805,0.031704095112285335,0.8307042121887207
497,D7,1,st5,1,i2q,exact,0.48577235772357724,0.15785997357992074,0.24384450912475586
498,D7,1,sdistilroberta,10,i2q,exact,0.4888211382113821,0.015885072655217967,1.1160972118377686
499,D7,1,sdistilroberta,5,i2q,exact,0.4867886178861789,0.031638044914134744,0.3487563133239746
500,D7,1,sdistilroberta,1,i2q,exact,0.48323170731707316,0.15703434610303832,0.15610218048095703
501,D7,1,sminilm,10,i2q,exact,0.4878048780487805,0.015852047556142668,0.8658356666564941
502,D7,1,sminilm,5,i2q,exact,0.4842479674796748,0.03147291941875826,0.7879362106323242
503,D7,1,sminilm,1,i2q,exact,0.4817073170731707,0.15653896961690886,0.09528303146362305
504,D8,0,word2vec,10,i2q,exact,0.7960140679953107,0.003076017033614207,2.753615140914917
505,D8,0,word2vec,5,i2q,exact,0.7491207502930832,0.005789616743680348,1.7929909229278564
506,D8,0,word2vec,1,i2q,exact,0.593200468933177,0.02292289571441515,1.067957878112793
507,D8,0,fasttext,10,i2q,exact,0.6928487690504103,0.0026773579777113346,4.879022836685181
508,D8,0,fasttext,5,i2q,exact,0.6576787807737398,0.00508290296276162,5.401763677597046
509,D8,0,fasttext,1,i2q,exact,0.5463071512309496,0.021110809096674822,0.6402308940887451
510,D8,0,glove,10,i2q,exact,0.8194607268464243,0.003166621364501223,4.778003931045532
511,D8,0,glove,5,i2q,exact,0.7737397420867527,0.005979885838543082,1.9169237613677979
512,D8,0,glove,1,i2q,exact,0.6307151230949589,0.024372565008607412,0.7438342571258545
513,D8,0,bert,10,i2q,exact,0.5978898007033998,0.0023104104376189183,2.976336717605591
514,D8,0,bert,5,i2q,exact,0.5322391559202814,0.004113436622270545,1.9690916538238525
515,D8,0,bert,1,i2q,exact,0.40328253223915594,0.015583944912566821,0.37233781814575195
516,D8,0,distilbert,10,i2q,exact,0.7280187573270809,0.0028132644740418594,2.9416894912719727
517,D8,0,distilbert,5,i2q,exact,0.6541617819460727,0.0050557216634955155,1.5700263977050781
518,D8,0,distilbert,1,i2q,exact,0.47596717467760846,0.01839267917006433,0.41629934310913086
519,D8,0,roberta,10,i2q,exact,0.753810082063306,0.0029129292380175773,3.9221274852752686
520,D8,0,roberta,5,i2q,exact,0.694021101992966,0.00536377638851137,1.7158784866333008
521,D8,0,roberta,1,i2q,exact,0.5228604923798359,0.020204765787804658,0.39194440841674805
522,D8,0,xlnet,10,i2q,exact,0.15943728018757328,0.0006161094500317115,3.00945782661438
523,D8,0,xlnet,5,i2q,exact,0.14419695193434937,0.0011144332699103018,1.5598514080047607
524,D8,0,xlnet,1,i2q,exact,0.10433763188745604,0.00403189272447223,0.42067432403564453
525,D8,0,albert,10,i2q,exact,0.223915592028136,0.0008652713599710066,2.7893850803375244
526,D8,0,albert,5,i2q,exact,0.1910902696365768,0.0014768505934583673,1.3306431770324707
527,D8,0,albert,1,i2q,exact,0.13130128956623682,0.005073842529672919,1.5877249240875244
528,D8,0,smpnet,10,i2q,exact,0.981242672919109,0.0037917912476216364,4.409653663635254
529,D8,0,smpnet,5,i2q,exact,0.9577960140679953,0.00740237383346924,2.054750680923462
530,D8,0,smpnet,1,i2q,exact,0.8159437280187574,0.031530307148681706,0.3286449909210205
531,D8,0,st5,10,i2q,exact,0.9882766705744431,0.003818972546887741,3.2902843952178955
532,D8,0,st5,5,i2q,exact,0.9800703399765534,0.007574522062154571,1.310054063796997
533,D8,0,st5,1,i2q,exact,0.8757327080890973,0.033840717586300625,0.3499946594238281
534,D8,0,sdistilroberta,10,i2q,exact,0.9800703399765534,0.0037872610310772854,3.773834705352783
535,D8,0,sdistilroberta,5,i2q,exact,0.9601406799531067,0.007420494699646643,3.6856558322906494
536,D8,0,sdistilroberta,1,i2q,exact,0.8276670574443142,0.03198332880311679,1.0973081588745117
537,D8,0,sminilm,10,i2q,exact,0.9835873388042204,0.003800851680710338,5.691545009613037
538,D8,0,sminilm,5,i2q,exact,0.9718640093786636,0.007511099030533659,2.7954883575439453
539,D8,0,sminilm,1,i2q,exact,0.854630715123095,0.03302527860831748,0.31679844856262207
540,D8,1,word2vec,10,i2q,exact,0.01406799531066823,5.436259853220984e-05,3.9664382934570312
541,D8,1,word2vec,5,i2q,exact,0.009378663540445486,7.248346470961312e-05,2.5450236797332764
542,D8,1,word2vec,1,i2q,exact,0.007033997655334115,0.0002718129926610492,0.44146132469177246
543,D8,1,fasttext,10,i2q,exact,0.6201641266119577,0.0023964845519615836,2.6726746559143066
544,D8,1,fasttext,5,i2q,exact,0.6201641266119577,0.004792969103923167,1.3102755546569824
545,D8,1,fasttext,1,i2q,exact,0.6096131301289566,0.023557126030624265,0.3122720718383789
546,D8,1,glove,10,i2q,exact,0.017584994138335287,6.79532481652623e-05,4.8152313232421875
547,D8,1,glove,5,i2q,exact,0.01406799531066823,0.00010872519706441967,1.7951273918151855
548,D8,1,glove,1,i2q,exact,0.009378663540445486,0.0003624173235480656,0.4748342037200928
549,D8,1,bert,10,i2q,exact,0.6072684642438453,0.0023466521699737246,3.210812568664551
550,D8,1,bert,5,i2q,exact,0.6002344665885111,0.00463894174141524,1.2744183540344238
551,D8,1,bert,1,i2q,exact,0.5861664712778429,0.0226510827217541,0.32992124557495117
552,D8,1,distilbert,10,i2q,exact,0.6107854630715123,0.0023602428196067772,4.157601833343506
553,D8,1,distilbert,5,i2q,exact,0.6049237983587339,0.004675183473770046,2.0252232551574707
554,D8,1,distilbert,1,i2q,exact,0.5967174677608441,0.023058802210745674,0.5567755699157715
555,D8,1,roberta,10,i2q,exact,0.6459554513481829,0.002496149315937302,3.223412275314331
556,D8,1,roberta,5,i2q,exact,0.6365767878077374,0.00491981516716499,1.2883408069610596
557,D8,1,roberta,1,i2q,exact,0.6166471277842908,0.02382893902328531,0.33131861686706543
558,D8,1,xlnet,10,i2q,exact,0.5650644783118406,0.002183564374377095,5.359401702880859
559,D8,1,xlnet,5,i2q,exact,0.5627198124267292,0.004349007882576787,2.2758431434631348
560,D8,1,xlnet,1,i2q,exact,0.552168815943728,0.021337319923892362,0.46527624130249023
561,D8,1,albert,10,i2q,exact,0.5826494724501758,0.0022515176225423577,2.918381452560425
562,D8,1,albert,5,i2q,exact,0.5803048065650644,0.004484914378907311,3.593684673309326
563,D8,1,albert,1,i2q,exact,0.5638921453692849,0.021790341578327443,1.2865326404571533
564,D8,1,smpnet,10,i2q,exact,0.6869871043376319,0.0026547068949895804,3.328291893005371
565,D8,1,smpnet,5,i2q,exact,0.6787807737397421,0.005245990758358249,2.404148817062378
566,D8,1,smpnet,1,i2q,exact,0.6483001172332943,0.025052097490260033,0.3954617977142334
567,D8,1,st5,10,i2q,exact,0.7045720984759671,0.0027226601431548426,6.258549690246582
568,D8,1,st5,5,i2q,exact,0.7022274325908558,0.005427199420132282,4.234674453735352
569,D8,1,st5,1,i2q,exact,0.6881594372801876,0.026592371115339315,0.6321737766265869
570,D8,1,sdistilroberta,10,i2q,exact,0.6834701055099648,0.002641116245356528,2.581608772277832
571,D8,1,sdistilroberta,5,i2q,exact,0.6811254396248535,0.0052641116245356525,2.4412670135498047
572,D8,1,sdistilroberta,1,i2q,exact,0.6623681125439624,0.025595723475582133,0.7101190090179443
573,D8,1,sminilm,10,i2q,exact,0.6951934349355217,0.0026864184108000362,5.198402166366577
574,D8,1,sminilm,5,i2q,exact,0.6916764361078547,0.005345655522333967,1.9689152240753174
575,D8,1,sminilm,1,i2q,exact,0.6658851113716295,0.025731629971912657,0.31974005699157715
576,D9,0,word2vec,10,i2q,exact,0.8474870017331022,0.0031881081609701238,9.36506986618042
577,D9,0,word2vec,5,i2q,exact,0.824523396880416,0.0062034456342803124,4.3044633865356445
578,D9,0,word2vec,1,i2q,exact,0.774263431542461,0.029126530080028686,1.671511173248291
579,D9,0,fasttext,10,i2q,exact,0.9545060658578857,0.0035906964614607273,13.91347050666809
580,D9,0,fasttext,5,i2q,exact,0.9449740034662045,0.007109676788421104,8.427382946014404
581,D9,0,fasttext,1,i2q,exact,0.9038128249566725,0.03399996740175704,1.938542127609253
582,D9,0,glove,10,i2q,exact,0.9766031195840554,0.003673821980995224,12.93238091468811
583,D9,0,glove,5,i2q,exact,0.9722703639514731,0.007315045719035744,6.010348081588745
584,D9,0,glove,1,i2q,exact,0.9445407279029463,0.03553208482062817,0.9476521015167236
585,D9,0,bert,10,i2q,exact,0.8782495667244368,0.0033038319234593256,8.41554856300354
586,D9,0,bert,5,i2q,exact,0.8661178509532063,0.006516388766645478,6.743029832839966
587,D9,0,bert,1,i2q,exact,0.8314558058925476,0.0312780141150392,2.9683468341827393
