Case,Columns,Vectorizer,Recall,Precision,F1,Matching Time,#Results,Delta
D1,0,fasttext,0.797752808988764,0.3463414634146341,0.48299319727891155,0.19722890853881836,205,0.4499999999999996
D1,0,fasttext,0.8089887640449438,0.34782608695652173,0.4864864864864865,0.19758272171020508,207,0.39999999999999963
D1,0,fasttext,0.8426966292134831,0.352112676056338,0.4966887417218542,0.19797873497009277,213,0.34999999999999964
D1,0,fasttext,0.9101123595505618,0.3568281938325991,0.5126582278481012,0.2339305877685547,227,0.29999999999999966
D1,0,fasttext,0.9213483146067416,0.28771929824561404,0.4385026737967914,0.4737222194671631,285,0.24999999999999967
D1,0,fasttext,0.9213483146067416,0.2586750788643533,0.4039408866995074,0.9716484546661377,317,0.19999999999999968
D1,0,fasttext,0.9213483146067416,0.24188790560471976,0.38317757009345793,1.1888775825500488,339,0.1499999999999997
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.23928141593933105,213,0.95
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.23933911323547363,213,0.8999999999999999
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.23936820030212402,213,0.8499999999999999
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.2393946647644043,213,0.7999999999999998
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.23942089080810547,213,0.7499999999999998
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.23944687843322754,213,0.6999999999999997
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.2394731044769287,213,0.6499999999999997
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.23949885368347168,213,0.5999999999999996
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.23952531814575195,213,0.5499999999999996
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.23955106735229492,213,0.4999999999999996
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.2395772933959961,213,0.4499999999999996
D1,0,glove,0.7865168539325843,0.3286384976525822,0.4635761589403974,0.23960304260253906,213,0.39999999999999963
D1,0,glove,0.7865168539325843,0.32710280373831774,0.46204620462046203,0.23963642120361328,214,0.34999999999999964
D1,0,glove,0.7865168539325843,0.32710280373831774,0.46204620462046203,0.23966503143310547,214,0.29999999999999966
D1,0,glove,0.8202247191011236,0.32589285714285715,0.4664536741214057,0.24022340774536133,224,0.24999999999999967
D1,0,glove,0.8202247191011236,0.2796934865900383,0.41714285714285715,0.25144124031066895,261,0.19999999999999968
D1,0,glove,0.8314606741573034,0.2542955326460481,0.3894736842105263,0.5502057075500488,291,0.1499999999999997
D1,0,glove,0.8314606741573034,0.2182890855457227,0.34579439252336447,1.381093978881836,339,0.09999999999999969
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19083881378173828,196,0.95
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19088220596313477,196,0.8999999999999999
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19090914726257324,196,0.8499999999999999
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.190934419631958,196,0.7999999999999998
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19095921516418457,196,0.7499999999999998
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19098401069641113,196,0.6999999999999997
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.1910083293914795,196,0.6499999999999997
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19103312492370605,196,0.5999999999999996
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19105744361877441,196,0.5499999999999996
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19108176231384277,196,0.4999999999999996
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19110631942749023,196,0.4499999999999996
D1,0,bert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.1911306381225586,196,0.39999999999999963
D1,0,bert,0.7640449438202247,0.34517766497461927,0.4755244755244755,0.1911616325378418,197,0.34999999999999964
D1,0,bert,0.7640449438202247,0.34517766497461927,0.4755244755244755,0.1912248134613037,197,0.29999999999999966
D1,0,bert,0.7640449438202247,0.3333333333333333,0.4641638225255972,0.191819429397583,204,0.24999999999999967
D1,0,bert,0.7752808988764045,0.323943661971831,0.456953642384106,0.19685578346252441,213,0.19999999999999968
D1,0,bert,0.797752808988764,0.23432343234323433,0.36224489795918363,0.2921011447906494,303,0.1499999999999997
D1,0,bert,0.8202247191011236,0.2153392330383481,0.34112149532710284,0.6056005954742432,339,0.09999999999999969
D1,0,distilbert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.1975724697113037,196,0.95
D1,0,distilbert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.1976184844970703,196,0.8999999999999999
D1,0,distilbert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.1976454257965088,196,0.8499999999999999
D1,0,distilbert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19767069816589355,196,0.7999999999999998
D1,0,distilbert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19769549369812012,196,0.7499999999999998
D1,0,distilbert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19772005081176758,196,0.6999999999999997
D1,0,distilbert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19774436950683594,196,0.6499999999999997
D1,0,distilbert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.1977686882019043,196,0.5999999999999996
D1,0,distilbert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19779443740844727,196,0.5499999999999996
D1,0,distilbert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19782233238220215,196,0.4999999999999996
D1,0,distilbert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19787311553955078,196,0.4499999999999996
D1,0,distilbert,0.7640449438202247,0.3300970873786408,0.46101694915254243,0.1980116367340088,206,0.39999999999999963
D1,0,distilbert,0.7752808988764045,0.32547169811320753,0.45847176079734225,0.19903039932250977,212,0.34999999999999964
D1,0,distilbert,0.797752808988764,0.3212669683257919,0.4580645161290323,0.20941925048828125,221,0.29999999999999966
D1,0,distilbert,0.8089887640449438,0.23452768729641693,0.3636363636363637,0.423067569732666,307,0.24999999999999967
D1,0,distilbert,0.8089887640449438,0.21238938053097345,0.33644859813084105,0.7539818286895752,339,0.19999999999999968
D1,0,roberta,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.1930081844329834,196,0.95
D1,0,roberta,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.1930558681488037,196,0.8999999999999999
D1,0,roberta,0.7528089887640449,0.3383838383838384,0.46689895470383275,0.1931009292602539,198,0.8499999999999999
D1,0,roberta,0.7865168539325843,0.3448275862068966,0.47945205479452063,0.19457721710205078,203,0.7999999999999998
D1,0,roberta,0.8089887640449438,0.314410480349345,0.4528301886792453,0.3216688632965088,229,0.7499999999999998
D1,0,roberta,0.8202247191011236,0.2310126582278481,0.3604938271604939,0.8318276405334473,316,0.6999999999999997
D1,0,roberta,0.8426966292134831,0.22255192878338279,0.352112676056338,1.3921968936920166,337,0.6499999999999997
D1,0,roberta,0.8426966292134831,0.22123893805309736,0.35046728971962615,1.4192583560943604,339,0.5999999999999996
D1,0,xlnet,0.47191011235955055,0.25301204819277107,0.32941176470588235,0.220534086227417,166,0.95
D1,0,xlnet,0.6966292134831461,0.3263157894736842,0.4444444444444445,0.22064208984375,190,0.8999999999999999
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.2206873893737793,196,0.8499999999999999
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.22071385383605957,196,0.7999999999999998
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.22073888778686523,196,0.7499999999999998
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.2207634449005127,196,0.6999999999999997
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.22078800201416016,196,0.6499999999999997
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.22081232070922852,196,0.5999999999999996
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.22083663940429688,196,0.5499999999999996
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.22086095809936523,196,0.4999999999999996
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.2208852767944336,196,0.4499999999999996
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.22090935707092285,196,0.39999999999999963
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.2209339141845703,196,0.34999999999999964
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.22095799446105957,196,0.29999999999999966
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.22098231315612793,196,0.24999999999999967
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.2210066318511963,196,0.19999999999999968
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.22103142738342285,196,0.1499999999999997
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.2210557460784912,196,0.09999999999999969
D1,0,xlnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.22108006477355957,196,0.049999999999999684
D1,0,xlnet,0.7865168539325843,0.20648967551622419,0.32710280373831774,0.2921633720397949,339,-3.191891195797325e-16
D1,0,albert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.20856881141662598,196,0.95
D1,0,albert,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.20861268043518066,196,0.8999999999999999
D1,0,albert,0.7528089887640449,0.3284313725490196,0.4573378839590443,0.20897698402404785,204,0.8499999999999999
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.21455121040344238,218,0.7999999999999998
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.2160506248474121,218,0.7499999999999998
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.21622180938720703,218,0.6999999999999997
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.21642422676086426,218,0.6499999999999997
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.21830248832702637,218,0.5999999999999996
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.22294306755065918,218,0.5499999999999996
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.30414438247680664,218,0.4999999999999996
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.3193168640136719,218,0.4499999999999996
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.3242042064666748,218,0.39999999999999963
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.32912111282348633,218,0.34999999999999964
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.329470157623291,218,0.29999999999999966
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.3298192024230957,218,0.24999999999999967
D1,0,albert,0.7528089887640449,0.3073394495412844,0.4364820846905537,0.329848051071167,218,0.19999999999999968
D1,0,albert,0.7528089887640449,0.3031674208144796,0.432258064516129,0.3299224376678467,221,0.1499999999999997
D1,0,albert,0.7752808988764045,0.2911392405063291,0.42331288343558277,0.33135437965393066,237,0.09999999999999969
D1,0,albert,0.7752808988764045,0.20353982300884957,0.3224299065420561,0.4070100784301758,339,0.049999999999999684
D1,0,smpnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19689536094665527,196,0.95
D1,0,smpnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19694018363952637,196,0.8999999999999999
D1,0,smpnet,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19696712493896484,196,0.8499999999999999
D1,0,smpnet,0.7752808988764045,0.3484848484848485,0.4808362369337979,0.19699907302856445,198,0.7999999999999998
D1,0,smpnet,0.8089887640449438,0.3582089552238806,0.496551724137931,0.1970353126525879,201,0.7499999999999998
D1,0,smpnet,0.8426966292134831,0.36585365853658536,0.5102040816326531,0.19707345962524414,205,0.6999999999999997
D1,0,smpnet,0.8651685393258427,0.36666666666666664,0.5150501672240803,0.19713449478149414,210,0.6499999999999997
D1,0,smpnet,0.898876404494382,0.37383177570093457,0.528052805280528,0.19730424880981445,214,0.5999999999999996
D1,0,smpnet,0.9438202247191011,0.37168141592920356,0.5333333333333333,0.19829154014587402,226,0.5499999999999996
D1,0,smpnet,0.9662921348314607,0.344,0.5073746312684365,0.2120802402496338,250,0.4999999999999996
D1,0,smpnet,0.9662921348314607,0.2536873156342183,0.4018691588785048,0.28249216079711914,339,0.4499999999999996
D1,0,st5,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.1949756145477295,196,0.95
D1,0,st5,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19501709938049316,196,0.8999999999999999
D1,0,st5,0.7752808988764045,0.3484848484848485,0.4808362369337979,0.19505023956298828,198,0.8499999999999999
D1,0,st5,0.8314606741573034,0.3645320197044335,0.5068493150684932,0.19509172439575195,203,0.7999999999999998
D1,0,st5,0.8426966292134831,0.36231884057971014,0.5067567567567567,0.19513988494873047,207,0.7499999999999998
D1,0,st5,0.8539325842696629,0.3619047619047619,0.5083612040133779,0.19521784782409668,210,0.6999999999999997
D1,0,st5,0.898876404494382,0.3669724770642202,0.5211726384364821,0.19529461860656738,218,0.6499999999999997
D1,0,st5,0.9213483146067416,0.36123348017621143,0.5189873417721519,0.19565987586975098,227,0.5999999999999996
D1,0,st5,0.9438202247191011,0.345679012345679,0.5060240963855421,0.19907736778259277,243,0.5499999999999996
D1,0,st5,0.9438202247191011,0.24778761061946902,0.3925233644859813,0.6800856590270996,339,0.4999999999999996
D1,0,sdistilroberta,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19678258895874023,196,0.95
D1,0,sdistilroberta,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19682788848876953,196,0.8999999999999999
D1,0,sdistilroberta,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.1968545913696289,196,0.8499999999999999
D1,0,sdistilroberta,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.19687986373901367,196,0.7999999999999998
D1,0,sdistilroberta,0.7752808988764045,0.3484848484848485,0.4808362369337979,0.19691181182861328,198,0.7499999999999998
D1,0,sdistilroberta,0.7865168539325843,0.3482587064676617,0.4827586206896552,0.19695448875427246,201,0.6999999999999997
D1,0,sdistilroberta,0.8202247191011236,0.35436893203883496,0.4949152542372881,0.19700360298156738,206,0.6499999999999997
D1,0,sdistilroberta,0.8876404494382022,0.3674418604651163,0.5197368421052633,0.19707584381103516,215,0.5999999999999996
D1,0,sdistilroberta,0.9325842696629213,0.3672566371681416,0.526984126984127,0.19773387908935547,226,0.5499999999999996
D1,0,sdistilroberta,0.9438202247191011,0.302158273381295,0.4577656675749319,0.20603728294372559,278,0.4999999999999996
D1,0,sdistilroberta,0.9438202247191011,0.24778761061946902,0.3925233644859813,0.292830228805542,339,0.4499999999999996
D1,0,sminilm,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.20142364501953125,196,0.95
D1,0,sminilm,0.7528089887640449,0.34183673469387754,0.47017543859649125,0.20146560668945312,196,0.8999999999999999
D1,0,sminilm,0.7640449438202247,0.34517766497461927,0.4755244755244755,0.20149564743041992,197,0.8499999999999999
D1,0,sminilm,0.7752808988764045,0.3484848484848485,0.4808362369337979,0.2015247344970703,198,0.7999999999999998
D1,0,sminilm,0.8426966292134831,0.36585365853658536,0.5102040816326531,0.20157170295715332,205,0.7499999999999998
D1,0,sminilm,0.8651685393258427,0.3684210526315789,0.5167785234899328,0.20166635513305664,209,0.6999999999999997
D1,0,sminilm,0.8764044943820225,0.3696682464454976,0.52,0.2017197608947754,211,0.6499999999999997
D1,0,sminilm,0.9101123595505618,0.3698630136986301,0.525974025974026,0.20192837715148926,219,0.5999999999999996
D1,0,sminilm,0.9775280898876404,0.3799126637554585,0.5471698113207546,0.2022848129272461,229,0.5499999999999996
D1,0,sminilm,0.9775280898876404,0.30313588850174217,0.46276595744680854,0.20992803573608398,287,0.4999999999999996
D1,0,sminilm,0.9775280898876404,0.25663716814159293,0.4065420560747664,0.2395033836364746,339,0.4499999999999996
D1,1,word2vec,0.0,0.0,0.0,1.7773559093475342,339,0.95
D1,1,fasttext,0.0,0.0,0.0,0.8294692039489746,229,0.95
D1,1,fasttext,0.0,0.0,0.0,0.82948899269104,229,0.8999999999999999
D1,1,fasttext,0.0,0.0,0.0,0.8294997215270996,229,0.8499999999999999
D1,1,fasttext,0.0,0.0,0.0,0.8295097351074219,229,0.7999999999999998
D1,1,fasttext,0.0,0.0,0.0,0.829519510269165,229,0.7499999999999998
D1,1,fasttext,0.0,0.0,0.0,0.8295290470123291,229,0.6999999999999997
D1,1,fasttext,0.0,0.0,0.0,0.8295383453369141,229,0.6499999999999997
D1,1,fasttext,0.0,0.0,0.0,0.8295478820800781,229,0.5999999999999996
D1,1,fasttext,0.0,0.0,0.0,0.829556941986084,229,0.5499999999999996
D1,1,fasttext,0.0,0.0,0.0,0.829566240310669,229,0.4999999999999996
D1,1,fasttext,0.0,0.0,0.0,0.8295755386352539,229,0.4499999999999996
D1,1,fasttext,0.033707865168539325,0.012448132780082987,0.01818181818181818,0.83066725730896,241,0.39999999999999963
D1,1,fasttext,0.5280898876404494,0.14873417721518986,0.23209876543209873,0.9888598918914795,316,0.34999999999999964
D1,1,fasttext,0.651685393258427,0.1710914454277286,0.2710280373831776,1.3260178565979004,339,0.29999999999999966
D1,1,glove,0.0,0.0,0.0,1.7216579914093018,339,0.95
D1,1,bert,0.0,0.0,0.0,0.8236029148101807,229,0.95
D1,1,bert,0.0,0.0,0.0,0.8236236572265625,229,0.8999999999999999
D1,1,bert,0.0,0.0,0.0,0.8236348628997803,229,0.8499999999999999
D1,1,bert,0.0,0.0,0.0,0.8236443996429443,229,0.7999999999999998
D1,1,bert,0.0,0.0,0.0,0.8236536979675293,229,0.7499999999999998
D1,1,bert,0.0,0.0,0.0,0.8236629962921143,229,0.6999999999999997
D1,1,bert,0.0,0.0,0.0,0.823671817779541,229,0.6499999999999997
D1,1,bert,0.0,0.0,0.0,0.8236808776855469,229,0.5999999999999996
D1,1,bert,0.0,0.0,0.0,0.8236896991729736,229,0.5499999999999996
D1,1,bert,0.0,0.0,0.0,0.8236987590789795,229,0.4999999999999996
D1,1,bert,0.0,0.0,0.0,0.8237087726593018,229,0.4499999999999996
D1,1,bert,0.0,0.0,0.0,0.8237218856811523,230,0.39999999999999963
D1,1,bert,0.0,0.0,0.0,0.8237466812133789,235,0.34999999999999964
D1,1,bert,0.0,0.0,0.0,0.8238732814788818,252,0.29999999999999966
D1,1,bert,0.0,0.0,0.0,0.8255801200866699,298,0.24999999999999967
D1,1,bert,0.0,0.0,0.0,0.8376643657684326,329,0.19999999999999968
D1,1,bert,0.0,0.0,0.0,0.896073579788208,338,0.1499999999999997
D1,1,bert,0.0,0.0,0.0,0.9063911437988281,339,0.09999999999999969
D1,1,distilbert,0.0,0.0,0.0,0.8207881450653076,229,0.95
D1,1,distilbert,0.0,0.0,0.0,0.8208174705505371,229,0.8999999999999999
D1,1,distilbert,0.0,0.0,0.0,0.8208332061767578,229,0.8499999999999999
D1,1,distilbert,0.0,0.0,0.0,0.8208470344543457,229,0.7999999999999998
D1,1,distilbert,0.0,0.0,0.0,0.8208599090576172,229,0.7499999999999998
D1,1,distilbert,0.0,0.0,0.0,0.8208732604980469,229,0.6999999999999997
D1,1,distilbert,0.0,0.0,0.0,0.8208973407745361,231,0.6499999999999997
D1,1,distilbert,0.0,0.0,0.0,0.8209273815155029,234,0.5999999999999996
D1,1,distilbert,0.0,0.0,0.0,0.8210000991821289,244,0.5499999999999996
D1,1,distilbert,0.0,0.0,0.0,0.8213624954223633,268,0.4999999999999996
D1,1,distilbert,0.011235955056179775,0.0033444816053511705,0.005154639175257732,0.8233671188354492,299,0.4499999999999996
D1,1,distilbert,0.0449438202247191,0.012269938650306749,0.019277108433734938,0.8312997817993164,326,0.39999999999999963
D1,1,distilbert,0.10112359550561797,0.026627218934911243,0.042154566744730684,0.8568320274353027,338,0.34999999999999964
D1,1,distilbert,0.10112359550561797,0.02654867256637168,0.04205607476635513,0.9060149192810059,339,0.29999999999999966
D1,1,roberta,0.0,0.0,0.0,0.821561336517334,229,0.95
D1,1,roberta,0.0,0.0,0.0,0.821636438369751,240,0.8999999999999999
D1,1,roberta,0.033707865168539325,0.010714285714285714,0.016260162601626015,0.8228089809417725,280,0.8499999999999999
D1,1,roberta,0.0898876404494382,0.024922118380062305,0.03902439024390244,0.8437204360961914,321,0.7999999999999998
D1,1,roberta,0.0898876404494382,0.023952095808383235,0.03782505910165485,1.037327527999878,334,0.7499999999999998
D1,1,roberta,0.0898876404494382,0.023668639053254437,0.03747072599531616,1.4587023258209229,338,0.6999999999999997
D1,1,roberta,0.0898876404494382,0.02359882005899705,0.03738317757009346,1.4677488803863525,339,0.6499999999999997
D1,1,xlnet,0.0,0.0,0.0,0.8435988426208496,229,0.95
D1,1,xlnet,0.0,0.0,0.0,0.8436205387115479,229,0.8999999999999999
D1,1,xlnet,0.0,0.0,0.0,0.8436315059661865,229,0.8499999999999999
D1,1,xlnet,0.0,0.0,0.0,0.8436441421508789,229,0.7999999999999998
D1,1,xlnet,0.0,0.0,0.0,0.843653678894043,229,0.7499999999999998
D1,1,xlnet,0.0,0.0,0.0,0.843663215637207,229,0.6999999999999997
D1,1,xlnet,0.0,0.0,0.0,0.843672513961792,229,0.6499999999999997
D1,1,xlnet,0.0,0.0,0.0,0.843682050704956,229,0.5999999999999996
D1,1,xlnet,0.0,0.0,0.0,0.8436911106109619,229,0.5499999999999996
D1,1,xlnet,0.0,0.0,0.0,0.8437004089355469,229,0.4999999999999996
D1,1,xlnet,0.0,0.0,0.0,0.8437092304229736,229,0.4499999999999996
D1,1,xlnet,0.0,0.0,0.0,0.8437185287475586,229,0.39999999999999963
D1,1,xlnet,0.0,0.0,0.0,0.8437278270721436,229,0.34999999999999964
D1,1,xlnet,0.0,0.0,0.0,0.8437368869781494,229,0.29999999999999966
D1,1,xlnet,0.0,0.0,0.0,0.8437459468841553,229,0.24999999999999967
D1,1,xlnet,0.0,0.0,0.0,0.8437552452087402,229,0.19999999999999968
D1,1,xlnet,0.0,0.0,0.0,0.8437643051147461,229,0.1499999999999997
D1,1,xlnet,0.0,0.0,0.0,0.843782901763916,231,0.09999999999999969
D1,1,xlnet,0.02247191011235955,0.006514657980456026,0.010101010101010102,0.8466403484344482,307,0.049999999999999684
D1,1,xlnet,0.0449438202247191,0.011799410029498525,0.01869158878504673,0.945197343826294,339,-3.191891195797325e-16
D1,1,albert,0.0,0.0,0.0,0.8120572566986084,229,0.95
D1,1,albert,0.0,0.0,0.0,0.8120784759521484,229,0.8999999999999999
D1,1,albert,0.0,0.0,0.0,0.812089204788208,229,0.8499999999999999
D1,1,albert,0.0,0.0,0.0,0.8120989799499512,229,0.7999999999999998
D1,1,albert,0.0,0.0,0.0,0.8121082782745361,229,0.7499999999999998
D1,1,albert,0.0,0.0,0.0,0.8121175765991211,229,0.6999999999999997
D1,1,albert,0.0,0.0,0.0,0.812126874923706,229,0.6499999999999997
D1,1,albert,0.0,0.0,0.0,0.8121359348297119,229,0.5999999999999996
D1,1,albert,0.0,0.0,0.0,0.8121449947357178,229,0.5499999999999996
D1,1,albert,0.0,0.0,0.0,0.8121540546417236,229,0.4999999999999996
D1,1,albert,0.0,0.0,0.0,0.8121631145477295,229,0.4499999999999996
D1,1,albert,0.0,0.0,0.0,0.8121721744537354,229,0.39999999999999963
D1,1,albert,0.0,0.0,0.0,0.8121809959411621,229,0.34999999999999964
D1,1,albert,0.0,0.0,0.0,0.8122000694274902,232,0.29999999999999966
D1,1,albert,0.0,0.0,0.0,0.8122141361236572,233,0.24999999999999967
D1,1,albert,0.0,0.0,0.0,0.8123226165771484,253,0.19999999999999968
D1,1,albert,0.0,0.0,0.0,0.8142199516296387,310,0.1499999999999997
D1,1,albert,0.0,0.0,0.0,0.8332188129425049,339,0.09999999999999969
D1,1,smpnet,0.0,0.0,0.0,0.8125300407409668,229,0.95
D1,1,smpnet,0.0,0.0,0.0,0.8125596046447754,230,0.8999999999999999
D1,1,smpnet,0.0,0.0,0.0,0.812608003616333,240,0.8499999999999999
D1,1,smpnet,0.0,0.0,0.0,0.8129959106445312,276,0.7999999999999998
